Area,Item,Year,Export Quantity (t),Export Value (1000 USD),Import Quantity (t),Import Value (1000 USD)
Spain,"Meat, Total",2004,33328.086842105266,75463.63157894737,34528.549999999996,104103.21052631579
Spain,"Meat, Total",2005,33215.11052631579,85946.0,40121.37894736842,123362.36842105263
Spain,"Meat, Total",2006,30152.394736842107,83198.1052631579,37768.91842105263,131644.94736842104
Spain,"Meat, Total",2007,29905.218421052632,91258.94736842105,43094.18421052631,166217.68421052632
Spain,"Meat, Total",2008,36930.46315789474,115775.15789473684,39631.4,164017.31578947368
Spain,"Meat, Total",2009,31976.32894736842,96003.31578947368,46569.371052631584,153514.94736842104
Spain,"Meat, Total",2010,40752.563157894736,114836.42105263157,49033.63157894737,162113.42105263157
Spain,"Meat, Total",2011,47129.88684210526,143554.2105263158,45368.72894736842,181324.47368421053
Spain,"Meat, Total",2012,46486.505263157895,148031.1052631579,46312.097368421055,169459.68421052632
Spain,"Meat, Total",2013,45293.80263157895,153422.52631578947,44104.086842105266,170201.26315789475
Spain,"Meat, Total",2014,50315.141904761906,155267.90476190476,39905.66227272728,147128.3981818182
Spain,"Meat, Total",2015,54237.57409090909,141431.13318181818,41951.42545454545,130794.70636363636
Spain,"Meat, Total",2016,59046.06227272728,145778.99772727274,46024.59272727273,140218.525
Spain,"Meat, Total",2017,59908.14,161230.19190476192,47751.88636363636,152417.38590909092
Spain,"Meat, Total",2018,60251.85999999999,171761.21909090912,46109.59590909091,157704.34636363637
Spain,"Meat, Total",2019,66530.56904761905,188541.1680952381,44960.34818181818,150572.88272727272
Spain,"Meat, Total",2020,61256.01454545455,178171.96545454545,39945.52954545455,124055.49590909091
Spain,"Meat, Total",2021,69573.01272727273,225843.94045454543,42078.53318181818,146971.63318181818
Spain,"Meat, Total",2022,68455.13095238095,266957.0819047619,46891.99909090909,193652.68045454545
Spain,Raw milk of cattle,2000,158316.0,61407.0,320105.0,106811.0
Spain,Raw milk of cattle,2001,141196.0,63705.0,218058.0,82044.0
Spain,Raw milk of cattle,2002,147034.0,58576.0,320949.0,119313.0
Spain,Raw milk of cattle,2003,156750.0,73743.0,286313.0,122319.0
Spain,Raw milk of cattle,2004,128044.0,72084.0,375316.0,178845.0
Spain,Raw milk of cattle,2005,83276.0,49564.0,455973.0,206497.0
Spain,Raw milk of cattle,2006,96966.0,54657.0,443130.0,198385.0
Spain,Raw milk of cattle,2007,114860.0,81067.0,540204.0,312587.0
Spain,Raw milk of cattle,2008,164010.0,127854.0,560169.0,377324.0
Spain,Raw milk of cattle,2009,79776.0,59108.0,544327.0,293258.0
Spain,Raw milk of cattle,2010,84580.0,57466.0,444358.0,234582.0
Spain,Raw milk of cattle,2011,94311.0,73557.0,261733.0,143862.0
Spain,Raw milk of cattle,2012,151394.0,105492.0,484553.0,223876.0
Spain,Raw milk of cattle,2013,106508.0,100201.0,345345.0,225238.0
Spain,Raw milk of cattle,2014,116093.61,116213.0,332017.36,192724.0
Spain,Raw milk of cattle,2015,106328.89,84824.0,260656.16,113853.0
Spain,Raw milk of cattle,2016,96270.71,80133.0,146173.39,70875.0
Spain,Raw milk of cattle,2017,91937.66,100462.0,138985.48,76683.0
Spain,Raw milk of cattle,2018,109834.89,104351.0,116669.02,72249.0
Spain,Raw milk of cattle,2019,114600.38,96848.0,109850.61,68522.0
Spain,Raw milk of cattle,2020,116299.73,96407.0,107428.55,66315.0
Spain,Raw milk of cattle,2021,113623.83,105836.0,110121.98,77804.0
Spain,Raw milk of cattle,2022,100006.84,111039.0,95093.83,72125.0
Spain,Wheat,2000,401890.0,61342.0,2502039.0,315372.0
Spain,Wheat,2001,811348.0,141232.0,3863443.0,474203.0
Spain,Wheat,2002,1117296.0,184248.0,6346691.0,723908.0
Spain,Wheat,2003,999532.0,208669.0,3860967.0,596794.0
Spain,Wheat,2004,572593.0,127051.0,4367919.0,748754.0
Spain,Wheat,2005,228945.0,47281.0,7492202.0,1156108.0
Spain,Wheat,2006,546099.0,112257.0,5179509.0,836394.0
Spain,Wheat,2007,588232.0,207197.0,3440542.0,940432.0
Spain,Wheat,2008,518075.0,323386.0,4655978.0,1430391.0
Spain,Wheat,2009,506958.0,177826.0,6413488.0,1306031.0
Spain,Wheat,2010,438080.0,122891.0,4595206.0,1054479.0
Spain,Wheat,2011,567885.0,239491.0,4355655.0,1336761.0
Spain,Wheat,2012,283463.0,117084.0,5467687.0,1686649.0
Spain,Wheat,2013,592564.0,226951.0,3401941.0,1040530.0
Spain,Wheat,2014,428295.22,179582.0,4847504.55,1297478.0
Spain,Wheat,2015,479585.24,168079.0,5313219.6,1148293.0
Spain,Wheat,2016,287116.77,81032.0,7031737.55,1304373.0
Spain,Wheat,2017,262044.64,76166.0,6185287.16,1204416.0
Spain,Wheat,2018,331295.03,96977.0,6028087.66,1340117.0
Spain,Wheat,2019,513221.81,145026.0,5292711.12,1077847.0
Spain,Wheat,2020,523984.62,180098.0,4151809.63,947506.0
Spain,Wheat,2021,298783.09,133745.0,4017657.87,1184791.0
Spain,Wheat,2022,336939.37,184800.0,4926807.05,1830157.0
Sweden,Barley,2000,660260.0,79159.0,49751.0,7380.0
Sweden,Barley,2001,322425.0,41573.0,105217.0,14836.0
Sweden,Barley,2002,100238.0,13303.0,63972.0,9608.0
Sweden,Barley,2003,349243.0,51318.0,58032.0,9566.0
Sweden,Barley,2004,166989.0,28328.0,66022.0,11990.0
Sweden,Barley,2005,316063.0,45170.0,102112.0,16702.0
Sweden,Barley,2006,265582.0,43230.0,52490.0,11153.0
Sweden,Barley,2007,214204.0,59323.0,85863.0,24592.0
Sweden,Barley,2008,271341.0,98111.0,26601.0,9851.0
Sweden,Barley,2009,208410.0,52482.0,34689.0,11252.0
Sweden,Barley,2010,445501.0,103321.0,20111.0,3944.0
Sweden,Barley,2011,287610.0,84622.0,58554.0,19349.0
Sweden,Barley,2012,494457.0,141389.0,61023.0,20158.0
Sweden,Barley,2013,363304.0,111074.0,25305.0,8350.0
Sweden,Barley,2014,509213.84,132875.0,34387.7,9447.0
Sweden,Barley,2015,468028.75,99857.0,58083.0,12681.0
Sweden,Barley,2016,476948.59,97053.0,77862.19,16520.0
Sweden,Barley,2017,427311.65,91268.0,32217.6,7620.0
Sweden,Barley,2018,330483.21,73955.0,87404.87,22627.0
Sweden,Barley,2019,219501.66,46052.0,108819.17,28455.0
Sweden,Barley,2020,421677.31,86106.0,50039.72,12135.0
Sweden,Barley,2021,374113.25,91462.0,43884.76,12613.0
Sweden,Barley,2022,223798.52,76232.0,90743.12,28873.0
Sweden,"Cereals, primary",2000,1452595.0,167677.29,134169.0,21773.6
Sweden,"Cereals, primary",2001,1598618.0,194551.0,201201.0,30035.0
Sweden,"Cereals, primary",2002,906802.0,116157.0,242392.0,31885.0
Sweden,"Cereals, primary",2003,1394338.0,198907.0,125094.0,22192.0
Sweden,"Cereals, primary",2004,1025137.0,160505.0,124036.0,26159.0
Sweden,"Cereals, primary",2005,961646.0,135810.0,167983.0,30921.0
Sweden,"Cereals, primary",2006,926924.0,152617.0,147305.0,34474.0
Sweden,"Cereals, primary",2007,868869.0,235050.0,183161.0,60945.0
Sweden,"Cereals, primary",2008,1002348.0,353336.0,204168.0,77654.0
Sweden,"Cereals, primary",2009,895291.0,183403.0,169948.0,50155.0
Sweden,"Cereals, primary",2010,990335.0,226516.0,272472.0,65716.0
Sweden,"Cereals, primary",2011,880651.0,278781.0,369072.0,122190.0
Sweden,"Cereals, primary",2012,1083576.0,329628.0,422560.0,138401.0
Sweden,"Cereals, primary",2013,816339.0,253350.0,383478.0,123274.0
Sweden,"Cereals, primary",2014,1707900.56,424646.46,360150.06,108919.67
Sweden,"Cereals, primary",2015,1981914.72,405827.13,317420.62,81802.89
Sweden,"Cereals, primary",2016,1761027.91,340906.58,281141.8,69371.86
Sweden,"Cereals, primary",2017,1430532.72,294319.14,326775.3,79574.84
Sweden,"Cereals, primary",2018,952948.74,207596.15,542391.58,143666.39
Sweden,"Cereals, primary",2019,1081960.95,221521.41,580904.07,150513.44
Sweden,"Cereals, primary",2020,1777192.92,394495.18,160919.06,48548.98
Sweden,"Cereals, primary",2021,1240453.51,331391.72,143068.31,55340.62
Sweden,"Cereals, primary",2022,1084381.44,376047.25,244124.55,95051.96
Sweden,"Milk, Total",2000,275908.6,84240.7,17868.6,7777.47
Sweden,"Milk, Total",2001,302274.7,101572.0,18131.3,8503.0
Sweden,"Milk, Total",2002,233096.4,70141.0,54530.8,19718.0
Sweden,"Milk, Total",2003,249681.9,90733.0,80408.0,44836.0
Sweden,"Milk, Total",2004,417204.29,159470.0,101908.1,63583.0
Sweden,"Milk, Total",2005,380498.89,143985.0,113344.5,65382.0
Sweden,"Milk, Total",2006,496427.79,202040.0,211927.9,107807.0
Sweden,"Milk, Total",2007,512312.99,266870.0,185841.5,129614.0
Sweden,"Milk, Total",2008,531159.49,313113.0,206087.0,164681.0
Sweden,"Milk, Total",2009,602906.79,228325.0,333476.0,179371.0
Sweden,"Milk, Total",2010,592090.69,305696.0,372293.79,233389.0
Sweden,"Milk, Total",2011,470767.99,269745.0,336302.99,270511.0
Sweden,"Milk, Total",2012,559333.69,262989.0,334845.19,262233.0
Sweden,"Milk, Total",2013,659417.49,397161.0,257876.9,277377.0
Sweden,"Milk, Total",2014,719085.16,425162.57,307908.15,274890.81
Sweden,"Milk, Total",2015,726675.43,259821.57,330376.81,220053.18
Sweden,"Milk, Total",2016,650625.38,215364.12,348678.37,220485.42
Sweden,"Milk, Total",2017,623697.31,242098.94,304237.25,255682.55
Sweden,"Milk, Total",2018,594845.17,214303.85,328052.25,276083.76
Sweden,"Milk, Total",2019,561309.6,205543.48,313430.15,225836.65
Sweden,"Milk, Total",2020,583047.59,239835.52,299026.96,212354.17
Sweden,"Milk, Total",2021,669059.45,314754.85,283080.73,218511.18
Sweden,"Milk, Total",2022,696751.68,398849.53,294599.51,255329.39
Sweden,"Hen eggs in shell, fresh",2000,3189.0,4744.0,9280.0,6498.0
Sweden,"Hen eggs in shell, fresh",2001,2306.0,3190.0,6387.0,4855.0
Sweden,"Hen eggs in shell, fresh",2002,3100.0,5028.0,3975.0,3114.0
Sweden,"Hen eggs in shell, fresh",2003,2888.0,7599.0,5025.0,5359.0
Sweden,"Hen eggs in shell, fresh",2004,3603.0,7443.0,4756.0,4878.0
Sweden,"Hen eggs in shell, fresh",2005,2577.0,4934.0,3588.0,3115.0
Sweden,"Hen eggs in shell, fresh",2006,1529.0,4146.0,6184.0,5833.0
Sweden,"Hen eggs in shell, fresh",2007,1192.0,5746.0,7630.0,8782.0
Sweden,"Hen eggs in shell, fresh",2008,1671.0,7755.0,5682.0,8929.0
Sweden,"Hen eggs in shell, fresh",2009,1269.0,6358.0,5220.0,7752.0
Sweden,"Hen eggs in shell, fresh",2010,3101.0,10496.0,5596.0,7621.0
Sweden,"Hen eggs in shell, fresh",2011,6717.0,21084.0,3680.0,4767.0
Sweden,"Hen eggs in shell, fresh",2012,5365.0,18461.0,5247.0,9099.0
Sweden,"Hen eggs in shell, fresh",2013,6033.0,19394.0,2222.0,3881.0
Sweden,"Hen eggs in shell, fresh",2014,4993.21,16818.0,5762.26,9799.0
Sweden,"Hen eggs in shell, fresh",2015,5301.66,11919.0,3445.25,4636.0
Sweden,"Hen eggs in shell, fresh",2016,5757.11,12327.0,3288.88,3846.0
Sweden,"Hen eggs in shell, fresh",2017,5159.97,13063.0,3066.95,3733.0
Sweden,"Hen eggs in shell, fresh",2018,6007.18,15009.0,4534.39,5110.0
Sweden,"Hen eggs in shell, fresh",2019,4606.94,15737.0,3423.01,3884.0
Sweden,"Hen eggs in shell, fresh",2020,13393.32,25001.0,4773.67,5834.0
Sweden,"Hen eggs in shell, fresh",2021,4664.93,15971.0,7369.66,12025.0
Sweden,"Hen eggs in shell, fresh",2022,19612.57,41634.0,3477.64,5223.0
Sweden,"Meat, Total",2000,3423.305882352941,4315.737058823529,7013.155882352941,21381.419411764706
Sweden,"Meat, Total",2001,3846.755882352941,5077.235294117647,9435.79411764706,27939.882352941175
Sweden,"Meat, Total",2002,3280.8323529411764,6003.294117647059,12864.767647058823,34551.94117647059
Sweden,"Meat, Total",2003,3942.2882352941183,7856.235294117647,14883.529411764706,46356.58823529412
Sweden,"Meat, Total",2004,4069.220588235294,9283.764705882353,16181.114705882354,57701.94117647059
Sweden,"Meat, Total",2005,4445.809375,11508.875,19473.259375,71193.375
Sweden,"Meat, Total",2006,5357.3,12787.4375,20841.628125,78938.625
Sweden,"Meat, Total",2007,5781.035294117647,17399.529411764706,21044.647058823528,91531.64705882352
Sweden,"Meat, Total",2008,5229.676470588235,20776.29411764706,22826.25294117647,116431.0
Sweden,"Meat, Total",2009,5001.150000000001,14541.0,21475.267647058823,93003.35294117648
Sweden,"Meat, Total",2010,5974.652941176471,16147.470588235294,23074.96176470588,97812.41176470589
Sweden,"Meat, Total",2011,6316.955882352941,17981.470588235294,24323.314705882352,122024.0
Sweden,"Meat, Total",2012,7002.941176470588,16655.235294117647,26045.79411764706,128908.64705882352
Sweden,"Meat, Total",2013,6708.573529411765,16751.470588235294,27187.49411764706,137177.82352941178
Sweden,"Meat, Total",2014,11255.257058823528,18504.273529411767,26544.16611111111,125346.5561111111
Sweden,"Meat, Total",2015,11994.834705882353,16540.79411764706,25725.184210526317,104976.55263157895
Sweden,"Meat, Total",2016,12007.91,14248.007894736844,26736.82157894737,104521.58157894737
Sweden,"Meat, Total",2017,11937.459473684212,15189.363684210524,26204.68157894737,106637.89157894737
Sweden,"Meat, Total",2018,12584.094210526317,16182.173684210526,24721.149999999998,106223.79789473684
Sweden,"Meat, Total",2019,12953.97947368421,14583.485263157892,25054.889473684212,95708.68842105263
Sweden,"Meat, Total",2020,14344.400000000001,16711.829444444444,22542.104210526315,88932.91157894736
Sweden,"Meat, Total",2021,13353.7125,16804.009,24308.40105263158,103733.26999999999
Sweden,"Meat, Total",2022,15310.675500000001,23036.6785,27641.32736842105,129276.83105263158
Sweden,Raw milk of cattle,2000,9946.0,2766.0,209.0,189.0
Sweden,Raw milk of cattle,2001,21565.0,3784.0,155.0,185.0
Sweden,Raw milk of cattle,2002,10701.0,3259.0,400.0,324.0
Sweden,Raw milk of cattle,2003,15793.0,5660.0,3846.0,3448.0
Sweden,Raw milk of cattle,2004,15963.0,6404.0,11643.0,7254.0
Sweden,Raw milk of cattle,2005,17666.0,6796.0,16214.0,10876.0
Sweden,Raw milk of cattle,2006,5156.0,2272.0,19291.0,15984.0
Sweden,Raw milk of cattle,2007,5757.0,2932.0,23325.0,24968.0
Sweden,Raw milk of cattle,2008,10715.0,6386.0,51879.0,47119.0
Sweden,Raw milk of cattle,2009,27871.0,12656.0,138164.0,72105.0
Sweden,Raw milk of cattle,2010,34053.0,19903.0,74914.0,51461.0
Sweden,Raw milk of cattle,2011,34961.0,21377.0,61675.0,51344.0
Sweden,Raw milk of cattle,2012,42132.0,20666.0,21643.0,36826.0
Sweden,Raw milk of cattle,2013,37252.0,23766.0,31584.0,75240.0
Sweden,Raw milk of cattle,2014,28461.52,18681.0,39078.68,67165.0
Sweden,Raw milk of cattle,2015,15208.97,8325.0,25957.82,45920.0
Sweden,Raw milk of cattle,2016,12499.16,9551.0,27926.3,47936.0
Sweden,Raw milk of cattle,2017,9563.42,10348.0,29716.28,65295.0
Sweden,Raw milk of cattle,2018,3610.94,4732.0,26871.11,60492.0
Sweden,Raw milk of cattle,2019,5833.08,5328.0,26159.07,46262.0
Sweden,Raw milk of cattle,2020,5966.04,6694.0,23108.9,37912.0
Sweden,Raw milk of cattle,2021,9809.34,9528.0,22283.66,41286.0
Sweden,Raw milk of cattle,2022,18162.65,14228.0,21919.82,48328.0
Sweden,Wheat,2000,332968.0,44056.0,79087.0,11738.0
Sweden,Wheat,2001,840958.0,109225.0,88156.0,12519.0
Sweden,Wheat,2002,371002.0,47818.0,169532.0,19504.0
Sweden,Wheat,2003,735398.0,107883.0,56304.0,8510.0
Sweden,Wheat,2004,456570.0,77506.0,38504.0,8068.0
Sweden,Wheat,2005,344626.0,55059.0,54885.0,10377.0
Sweden,Wheat,2006,541587.0,87287.0,77825.0,15828.0
Sweden,Wheat,2007,506151.0,135798.0,60667.0,18775.0
Sweden,Wheat,2008,561848.0,192852.0,129380.0,45140.0
Sweden,Wheat,2009,466882.0,87720.0,112048.0,27520.0
Sweden,Wheat,2010,386270.0,91293.0,179127.0,40288.0
Sweden,Wheat,2011,406748.0,132416.0,258815.0,79827.0
Sweden,Wheat,2012,343039.0,113987.0,288061.0,87110.0
Sweden,Wheat,2013,238729.0,79397.0,200110.0,62339.0
Sweden,Wheat,2014,846917.9,203704.0,177174.62,51929.0
Sweden,Wheat,2015,1195549.06,240172.0,192704.2,44662.0
Sweden,Wheat,2016,996439.69,180148.0,142352.11,31353.0
Sweden,Wheat,2017,705522.11,138556.0,244798.96,51323.0
Sweden,Wheat,2018,418326.6,88886.0,272914.45,67394.0
Sweden,Wheat,2019,627125.83,122685.0,283717.91,68306.0
Sweden,Wheat,2020,1057893.59,240380.0,40867.21,11059.0
Sweden,Wheat,2021,604519.24,166655.0,47330.0,18202.0
Sweden,Wheat,2022,570717.1,201821.0,67019.08,28806.0
United States of America,Barley,2000,1060289.0,122502.0,581305.1,83027.0
United States of America,Barley,2001,829297.0,115516.0,644208.0,90498.0
United States of America,Barley,2002,482939.0,73044.0,476440.0,66117.0
United States of America,Barley,2003,667439.0,103141.0,308067.0,52539.0
United States of America,Barley,2004,269131.0,38178.0,453532.0,73920.0
United States of America,Barley,2005,743129.0,89104.0,119585.0,16245.0
United States of America,Barley,2006,378681.0,56763.0,191259.0,29490.0
United States of America,Barley,2007,733225.0,160614.0,458134.0,104506.0
United States of America,Barley,2008,591644.0,194185.0,756289.0,217900.0
United States of America,Barley,2009,120347.0,35629.0,473613.0,142082.0
United States of America,Barley,2010,161238.0,38640.0,268598.0,62150.0
United States of America,Barley,2011,158118.0,43565.0,188564.0,55254.0
United States of America,Barley,2012,193432.0,62892.0,515103.0,159335.0
United States of America,Barley,2013,189377.0,52560.0,389970.0,130136.0
United States of America,Barley,2014,338533.64,86608.0,522268.59,152778.0
United States of America,Barley,2015,323985.0,79075.0,451030.16,136501.0
United States of America,Barley,2016,89888.79,23942.0,283138.52,80261.0
United States of America,Barley,2017,138736.5,35927.0,215364.35,53616.0
United States of America,Barley,2018,91196.94,26768.0,152842.1,39037.0
United States of America,Barley,2019,119028.6,35983.0,142374.61,35652.0
United States of America,Barley,2020,187076.77,47156.0,153871.49,38677.0
United States of America,Barley,2021,311382.85,71682.0,189402.77,62220.0
United States of America,Barley,2022,46909.76,14274.0,471169.73,204289.0
United States of America,"Cereals, primary",2000,84731010.67,9026706.68,4570429.33,684147.33
United States of America,"Cereals, primary",2001,81906928.0,9071612.0,5070503.0,778877.0
United States of America,"Cereals, primary",2002,79651935.0,9645260.0,4299923.0,689264.0
United States of America,"Cereals, primary",2003,76604134.0,9948874.0,3371173.0,610921.0
United States of America,"Cereals, primary",2004,86604682.0,12258946.0,3528012.0,601365.0
United States of America,"Cereals, primary",2005,79793032.0,10407460.0,3525603.0,592045.0
United States of America,"Cereals, primary",2006,87991380.0,12567325.0,4394920.0,881727.0
United States of America,"Cereals, primary",2007,97937110.0,20094667.0,5183782.0,1368038.0
United States of America,"Cereals, primary",2008,92071084.0,27433780.0,6148679.0,2354074.0
United States of America,"Cereals, primary",2009,75204921.0,15745036.0,5172938.0,1547083.0
United States of America,"Cereals, primary",2010,84740247.0,18429247.0,4863401.0,1354718.0
United States of America,"Cereals, primary",2011,83719248.0,26664169.0,4632308.0,1621998.0
United States of America,"Cereals, primary",2012,61083637.0,19105596.0,6652025.0,2440317.0
United States of America,"Cereals, primary",2013,61689604.0,18742240.0,9081153.0,3580718.0
United States of America,"Cereals, primary",2014,84455046.16,21387924.73,6906852.78,2527474.83
United States of America,"Cereals, primary",2015,77820360.02,17284007.79,6151789.46,2009018.38
United States of America,"Cereals, primary",2016,89001259.43,17698390.66,5863781.23,1597027.59
United States of America,"Cereals, primary",2017,87938555.04,17309937.5,6221418.38,1739172.07
United States of America,"Cereals, primary",2018,98229315.24,19757090.84,5964861.56,1733079.49
United States of America,"Cereals, primary",2019,73368667.74,15470197.63,4890130.23,1390644.84
United States of America,"Cereals, primary",2020,86283045.37,17920866.45,4682308.15,1408603.54
United States of America,"Cereals, primary",2021,102646398.07,29128546.93,4045130.96,1358374.51
United States of America,"Cereals, primary",2022,86850690.12,30248305.78,4397018.61,1952013.45
United States of America,"Milk, Total",2000,1075137.02,253989.57,339457.97,235378.65
United States of America,"Milk, Total",2001,1231340.98,310943.0,401470.29,220314.0
United States of America,"Milk, Total",2002,989484.49,223526.0,392673.79,206149.0
United States of America,"Milk, Total",2003,1249081.98,296327.0,356669.99,225167.0
United States of America,"Milk, Total",2004,2307041.07,620028.0,469744.59,307815.0
United States of America,"Milk, Total",2005,2439941.07,693012.0,568626.69,376076.0
United States of America,"Milk, Total",2006,2444425.97,710786.0,441437.49,353260.0
United States of America,"Milk, Total",2007,2539181.26,1211639.0,493062.19,353446.0
United States of America,"Milk, Total",2008,3992813.75,1965748.0,332306.89,384509.0
United States of America,"Milk, Total",2009,2373860.57,788827.0,371574.49,322300.0
United States of America,"Milk, Total",2010,3869435.45,1582083.0,264448.49,357836.0
United States of America,"Milk, Total",2011,4097188.34,2077919.0,230315.4,384415.0
